52073.5400437401,51973.8443133056,51874.1514633559,51774.4626170996,51674.7772432743,51575.09547381,51475.4160271366,51375.7405995092,51276.0686057723,51176.3995440345,51076.7335054904,50977.071562577,50877.4131456959,50777.7570045463,50678.1039215336,50578.4546753559,50478.8091288763,50379.1674476625,50279.528417052,50179.8928255007,50080.2606657905,49980.6326227589,49881.0072107752,49781.3853612563,49681.7673953957,49582.1527618489,49482.5409427237,49382.9323986954,49283.3282770086,49183.7273513462,49084.1293474275,48984.5362464817,48884.9462742129,48785.3588863231,48685.7756182872,48586.1944534063,48486.6187882259,48387.04602396,48287.4756102722,48187.9121656173,48088.3493858865,47988.7911613087,47889.2353410179,47789.6846866027,47690.1377854087,47590.5935188412,47491.0530694914,47391.5162755836,47291.9841422526,47192.4543739775,47092.9285434192,46993.4071555195,46893.8900916377,46794.3753085007,46694.8639818881,46595.3576901411,46495.8541462481,46396.3553008688,46296.8610075714,46197.3690372034,46097.8808793282,45998.39681512,45898.9164243428,45799.4402885464,45699.9687780099,45600.4999115512,45501.0354963432,45401.5747575932,45302.1186820192,45202.6655652147,45103.2159915797,45003.7718231794,44904.3314819437,44804.8944060454,44705.4617683141,44606.0331292451,44506.6082446911,44407.1874607351,44307.7704042191,44208.3587113823,44108.9506593888,44009.5460882847,43910.1467511669,43810.7507641795,43711.3588837494,43611.9722765657,43512.5887224407,43413.2085229555,43313.8349531103,43214.4645812782,43115.0992590802,43015.7362376066,42916.3784383657,42817.0256904395,42717.6772556498,42618.3326868942,42518.9923322518,42419.6568821162,42320.325574042,42220.9987269046,42121.6768401812,42022.3591143914,41923.045723951,41823.7366400337,41724.4324969095,41625.1331381448,41525.8382967396,41426.54712322,41327.261110861,41227.981122038,41128.704707624,41029.4321313483,40930.1649370211,40830.9033380924,40731.6465391886,40632.3936927102,40533.1462199127,40433.9030319671,40334.6652028888,40235.4315324339,40136.2041063606,40036.9803811065,39937.7622262262,39838.5481562195,39739.3402227742,39640.1371886779,39540.9387580733,39441.7454825223,39342.5570887782,39243.3747301063,39144.1962620829,39045.0249034708,38945.8576375245,38846.6959878185,38747.5394615789,38648.3873925058,38549.2407024068,38450.1012056948,38350.9653830918,38251.8358741013,38152.7126164831,38053.5936549422,37954.4797073104,37855.3720272085,37756.2698154951,37657.1735639606,37558.0829636815,37458.9978240007,37359.9183481817,37260.8441721725,37161.7765537074,37062.7149661103,36963.6589138318,36864.6093083631,36765.5646283822,36666.5262268842,36567.4947083546,36468.4674946829,36369.4474221027,36270.4338065394,36171.4258322238,36072.424944098,35973.4294829276,35874.439455095,35775.4565807054,35676.4799164874,35577.5104297464,35478.5466681302,35379.5897473124,35280.639149459,35181.6961979328,35082.7573523754,34983.8276055577,34884.9033871609,34785.9862736894,34687.0756586956,34588.1722389973,34489.2769959894,34390.3860130913,34291.502960353,34192.6276200053,34093.759715862,33994.8973315301,33896.0428853221,33797.196534305,33698.3567324865,33599.5241237871,33500.6989538672,33401.8814933413,33303.071594053,33204.2685395058,33105.4749421827,33006.6877835513,32907.9071827905,32809.1356616238,32710.3717485868,32611.6167948831,32512.8681226413,32414.1292689868,32315.395735387,32216.6727727892,32117.9577443869,32019.2505813336,31920.5521418415,31821.8613163906,31723.17899578,31624.5054947882,31525.8412185914,31427.1856444283,31328.5386371778,31229.8992107584,31131.2696555281,31032.6499792137,30934.0376709653,30835.4355077922,30736.8420570919,30638.2585451612,30539.6840182442,30441.1183028429,30342.5624308218,30244.0166556963,30145.4799373107,30046.9538133552,29948.4369132399,29849.9305440593,29751.4334816907,29652.9468145419,29554.4714024759,29456.0045875219,29357.5492065916,29259.1029562002,29160.668464116,29062.2442398579,28963.8303061243,28865.4287325071,28767.0362599895,28668.6570339219,28570.286479637,28471.9289140063,28373.5828096111,28275.2466768513,28176.9232977609,28078.6113618509,27980.3109916684,27882.0234110484,27783.7470032534,27685.4835266035,27587.2298454525,27488.9909498105,27390.7644646149,27292.5504798526,27194.3492658488,27096.160514884,26997.9848614142,26899.8226003819,26801.673077533,26703.5374288259,26605.4154811831,26507.3075455007,26409.2126906306,26311.1317946595,26213.0647471591,26115.0132936489,26016.9746352415,25918.9512322389,25820.9440715769,25722.9488536289,25624.9690463849,25527.0074531568,25429.059541283,25331.1268472472,25233.2098957789,25135.3089374755,25037.4233051905,24939.5540843748,24841.7024451907,24743.8678531732,24646.0480577194,24548.2452246804,24450.4606915465,24352.693378149,24254.9431349002,24157.2112041083,24059.4969966928,23961.8015206008,23864.1228539901,23766.4633264255,23668.8238560205,23571.2026588438,23473.5998469611,23376.0174403771,23278.4554595256,23180.9111559279,23083.3898792657,22985.8861834433,22888.4055004729,22790.9443083455,22693.505498399,22596.0871881023,22498.6900891887,22401.3167212465,22303.9642794028,22206.6349598747,22109.3282056623,22012.0444302626,21914.7844859824,21817.5475130753,21720.336598367,21623.1477895408,21525.9844369746,21428.8470091744,21331.7340650725,21234.6469196882,21137.5859627514,21040.550879443,20943.5428578664,20846.5611548224,20749.6078333807,20652.6815961033,20555.7843443322,20458.9152112203,20362.0750438756,20265.2643572749,20168.4838121229,20071.7327561113,19975.0127734442,19878.3242922975,19781.667331961,19685.0418271324,19588.4484055937,19491.8880069132,19395.3612298703,19298.868627942,19202.4092504763,19105.986310898,19009.597640244,18913.2455006585,18816.9302893747,18720.6511868721,18624.4103982363,18528.206747201,18432.0438798049,18335.917853277,18239.8334880401,18143.7906902482,18047.78579511,17951.8246950436,17855.9064034917,17760.0301348824,17664.1984934244,17568.4115109618,17472.6703733866,17376.974878232,17281.3253516691,17185.7246363704,17090.1717634949,16994.6685518029,16899.2148792883,16803.8122906213,16708.4607209967,16613.1632443726,16517.9180828727,16422.7276857069,16327.5918914951,16232.5130015065,16137.4913895893,16042.5277431055,15947.6236780499,15852.7800160433,15757.9977657381,15663.2787647672,15568.623032607,15474.0312901394,15379.5073521537,15285.049295643,15190.6595971459,15096.3403002489,15002.0914153011,14907.9153463451,14813.8137467174,14719.7868163465,14625.836144922,14531.9655192801,14438.171607488,14344.4611174489,14250.8308200713,14157.2870812123,14063.828352247,13970.4581548185,13877.1766413763,13783.9865589187,13690.8910088556,13597.8901478752,13504.9847754743,13412.1806990847,13319.4759641687,13226.8751653375,13134.3790645124,13041.9907268228,12949.7126523083,12857.5487019261,12765.4961960387,12673.5634618724,12581.7491195375,12490.0576633508,12398.4905768743,12307.0512286756,12215.7432935232,12124.5702276172,12033.5319899568,11942.6337993715,11851.8790182409,11761.2709082344,11670.8117093808,11580.505992796,11490.3576368884,11400.3687017201,11310.5449236821,11220.8892179515,11131.4058871886,11042.0993150086,10952.9734332061,10864.0324305884,10775.2817768233,10686.7249311459,10598.3689705888,10510.2164632715,10422.2718339199,10334.5448824623,10247.0376923566,10159.7566817647,10072.7073445952,9985.89563050889,9899.32869408144,9813.01323638873,9726.95340366291,9641.15987954757,9555.63693793796,9470.39209797401,9385.4347137833,9300.77203420163,9216.41127585773,9132.35903449518,9048.62892046681,8965.22513026281,8882.16017942939,8799.44123986561,8717.08027209735,8635.08521573184,8553.46865588037,8472.24067085176,8391.41272153346,8310.99691311018,8231.00312789253,8151.44494462902,8072.33724231898,7993.69124001462,7915.52054298723,7837.84047502531,7760.66623329108,7684.01115715502,7607.89205775169,7532.32521471657,7457.32684395666,7382.91495053895,7309.10646638217,7235.92140067697,7163.37757362004,7091.49553349047,7020.29456647853,6949.79708709112,6880.02278026651,6810.99386942323,6742.73739937798,6675.27042580474,6608.6223549986,6542.81577734795,6477.87661969112,6413.83295187105,6350.70902908375,6288.536244697,6227.33849449029,6167.14854068488,6107.99359592432,6049.90483208065,5992.91684327184,5937.05538414918,5882.35536548067,5828.84930288434,5776.57107614309,5725.55266660481,5675.82973865501,5627.4364599433,5580.40546179376,5534.77406894581,5490.57509747181,5447.8447195552,5406.61738069435,5366.92608290801,5328.80924959553,5292.29703420739,5257.42410198038,5224.22420242022,5192.7280988354,5162.96545696257,5134.97139892139,5108.77074542447,5084.39278890561,5061.86351464552,5041.20719877541,5022.44763357649,5005.60634421103,4990.70195928391,4977.75152368937,4966.77331654441,4957.77634044548,4950.7744066299,4945.7740124022,4942.78325662933,4941.8029417465,4942.83676157012,4945.88395225596,4950.93840680055,4957.99324947766,4967.04386671327,4978.07661523539,4991.07962946221,5006.03670963699,5022.93050157303,5041.74129718592,5062.44843525309,5085.02886795342,5109.45651416031,5135.70637459081,5163.74917745801,5193.55681089709,5225.10084856333,5258.34673122496,5293.26463818834,5329.82040051542,5367.98119961622,5407.71299879989,5448.98160328794,5491.75212063338,5535.99021251807,5581.6603713828,5628.72877884955,5677.15931095281,5726.91844774532,5777.97056333543,5830.28258593415,5883.8206465781,5938.55266964538,5994.44448739725,6051.46510272794,6109.58134789887,6168.76594437031,6228.98380988136,6290.20670052963,6352.4069515593,6415.55537228564,6479.62464296362,6544.58589639078,6610.4157163441,6677.0872216246,6744.57360105849,6812.85444563245,6881.90235478747,6951.6970628775,7022.21424583834,7093.4332785111,7165.33454356072,7237.89480225004,7311.09747244475,7384.92234675538,7459.34987808324,7534.36335157925,7609.94710541885,7686.08019828211,7762.74855936842,7839.93782651979,7917.63052572545,7995.81410404483,8074.47423998708,8153.59475697928,8233.16213616329,8313.1679340449,8393.59634793048,8474.43559972178,8555.67394543992,8637.30165129354,8719.30588171723,8801.67697876144,8884.40547197922,8967.48023252873,9050.89114239162,9134.63101382951,9218.69045834825,9303.06010812206,9387.73163923198,9472.69797532901,9557.9497494569,9643.48003793888,9729.28124964463,9815.34617726874,9901.66953807594,9988.24469110639,10075.0610497008,10162.1167666832,10249.4044033442,10336.9185304495,10424.6509186153,10512.5992864481,10600.7583789565,10689.1213422855,10777.6833775624,10866.4392274557,10955.3847997383,11044.5158541776,11133.8272848801,11223.3161795217,11312.9751832217,11402.8036429653,11492.7962409272,11582.9501069817,11673.2589082806,11763.7225997069,11854.3354992292,11945.0942227852,12035.995055596,12127.0358896138,12218.2149780773,12309.5265753223,12400.9686867061,12492.5384540861,12584.2340076107,12676.0509678775,12767.9886731823,12860.0422689202,12952.2104354308,13044.4922444891,13136.882591769,13229.3805405925,13321.9838035484,13414.6918453803,13507.4996797549,13600.407459248,13693.4103635037,13786.5092841846,13879.701759622,13972.9860616768,14066.3577717735,14159.8188316467,14253.3658755589,14346.9978791804,14440.7102018838,14534.5056820694,14628.3800985964,14722.3320443197,14816.3623818827,14910.4663620979,15004.6428631779,15098.893854726,15193.2147360922,15287.6060047811,15382.0652288367,15476.5935841319,15571.1852288074,15665.8425656901,15760.5632892128,15855.34810131,15950.1935811108,16045.099306576,16140.0647580427,16235.0870212167,16330.1674100932,16425.3040579975,16520.4957609467,16615.7427841915,16711.0423202389,16806.3945928801,16901.7989404176,16997.252566117,17092.7597192181,17188.3125879845,17283.9151842102,17379.5661020082,17475.2628315692,17571.0054379589,17666.7931702901,17762.626232027,17858.5029367418,17954.4219389186,18050.3856499189,18146.3898001372,18242.4355100147,18338.5213868246,18434.6468825012,18530.8114912521,18627.0159796172,18723.2581251892,18819.5374704432,18915.8550009981,19012.2079036098,19108.597630901,19205.0210338364,19301.480526138,19397.9743602929,19494.5019110322,19591.064169334,19687.6578050106,19784.2836507917,19880.9418372477,19977.6315396982,20074.3519833919,20171.1050619739,20267.8850793208,20364.6976874554,20461.5388357891,20558.4081004296,20655.3061678246,20752.2327930517,20849.1871016513,20946.1697657363,21043.1771304702,21140.2138421665,21237.275368012,21334.3649426466,21431.4773124965,21528.6157488316,21625.7800146874,21722.9687032763,21820.18123653,21917.4176546281,22014.6791946881,22111.9631474685,22209.2714163678,22306.6011849782,22403.9526030345,22501.3280281647,22598.725459271,22696.1436318806,22793.5832381564,22891.0439810705,22988.5268151087,23086.0298520311,23183.5530958649,23281.0960563372,23378.659278568,23476.2430851919,23573.8459023867,23671.4672474915,23769.1085578785,23866.767742692,23964.4457715694,24062.1421407143,24159.8577418303,24257.5899769537,24355.3413208878,24453.1087798932,24550.8944097804,24648.6966190063,24746.5164336104,24844.3513008886,24942.2042096675,25040.0740772036,25137.9592662382,25235.8603506809,25333.7782466532,25431.7118818909,25529.6601262141,25627.6240063959,25725.6027784762,25823.5971257715,25921.6060201565,26019.629906483,26117.6685489137,26215.7207736551,26313.7885121772,26411.8685006003,26509.9640640256,26608.0727068081,26706.1956069938,26804.3313240433,26902.4813396943,27000.6444426326,27098.8196547682,27197.0089777389,27295.2100672806,27393.4246480609,27491.6522481498,27589.8911952041,27688.1445592877,27786.4083942639,27884.6844492299,27982.9734157827,28081.2728205269,28179.5859394968,28277.9095944307,28376.245115711,28474.5916214019,28572.9514865723,28671.3202900862,28769.7015443563,28868.0927583482,28966.4951666411,29064.9100780563,29163.3350235489,29261.7697190479,29360.2152750762,29458.6702915867,29557.1374265586,29655.6145417978,29754.1004414483,29852.597510818,29951.1054607694,30049.6226305181,30148.1491882571,30246.6851584673,30345.2313283456,30443.7876195535,30542.3523757326,30640.9274940535,30739.5125446468,30838.1051958583,30936.7087272666,31035.3197795283,31133.9405224715,31232.5710932754,31331.2099027461,31429.8567615092,31528.5135184535,31627.1774025684,31725.8512756631,31824.5344588767,31923.2239928952,32021.9237561559,32120.6309195098,32219.3456725682,32318.0696403434,32416.8026123535,32515.5419963667,32614.2911242348,32713.0465758985,32811.8106124529,32910.5825788238,33009.3622356025,33108.1495213032,33206.944443335,33305.7475327699,33404.5581648923,33503.3756015545,33602.20076718,33701.0326719681,33799.8736458554,33898.7196055618,33997.5741439685,34096.4363946888,34195.3048793014,34294.1811367474,34393.0648608022,34491.9537956525,34590.8512933168,34689.7539505016,34788.6659212979,34887.5822708092,34986.5061667489,35085.4370530823,35184.3754905839,35283.3189774237,35382.2706772625,35481.2273365382,35580.1914650264,35679.1608607519,35778.1382821882,35877.1205340131,35976.1101632383,36075.1047927523,36174.1077299648,36273.1150967953,36372.1289980171,36471.149353766,36570.1762557914,36669.2075844536,36768.2466546679,36867.2917041643,36966.3422680542,37065.3981630015,37164.4603899408,37263.5285448739,37362.6016318151,37461.6804407425,37560.7649097234,37659.8574002236,37758.9533846556,37858.0562263545,37957.1631409149,38056.2771085198,38155.395832464,38254.5201223183,38353.650144607,38452.7860702037,38551.9273222003,38651.0721256393,38750.2242199041,38849.3813172533,38948.543013862,39047.7098900237,39146.8828776935,39246.060000121,39345.2434089557,39444.4311708814,39543.6249024057,39642.8239375215,39742.0262643666,39841.2344054323,39940.4492179357,40039.6674639552,40138.8910300197,40238.118973722,40337.3525306021,40436.5904010864,40535.8334195057,40635.0812377094,40734.3333195104,40833.5914521416,40932.854286351,41032.1212625893,41131.39188102,41230.6700683292,41329.9507627106,41429.236410168,41528.527813982,41627.8221424647,41727.1223295303,41826.4274562872,41925.7346624909,42025.0487840886,42124.3668673272,42223.6878307227,42323.0148898362,42422.3468019414,42521.6824274807,42621.0232290226,42720.36658864,42819.7158156194,42919.0690901283,43018.427430028,43117.7888483691,43217.1563274084,43316.5264114154,43415.9007420962,43515.2800056097,43614.6629711786,43714.0494279281,43813.4426563997,43912.8384185893,44012.2391322195,44111.6432741006,44211.051052285,44310.4638104235,44409.880830075,44509.3008048339,44608.725418706,44708.1543019074,44807.5876391878,44907.0250081668,45006.4638653173,45105.9099764776,45205.3590259825,45304.8115434169,45404.2677933562,45503.7284250181,45603.1933178652,45702.662840579,45802.1351620119,45901.6111488395,46001.0910265639,46100.57403884,46200.0630935998,46299.5550643651,46399.0493990137,46498.5489756245,46598.0520242674,46697.560102038,46797.0696262012,46896.5838917021,46996.1029638967,47095.6250792895,47195.1493538089,47294.6793177871,47394.2120243912,47493.7487523879,47593.2892967342,47692.8329207042,47792.381463812,47891.9316569547,47991.48736913,48091.0462453167,48190.6070092131
